,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year,filename
1269,2016-10-28 18:00,28,8.7,10,72.0,101.26,13.6,18,32.2,0,5.0,17.0,2016,katkam-scaled/katkam-20161028180000.jpg
1270,2016-10-29 06:00,29,6.3,10,96.0,101.06,6.9,6,32.2,0,29.0,3.0,2016,katkam-scaled/katkam-20161029060000.jpg
1271,2016-10-29 08:00,29,8.0,10,91.0,101.05,9.4,8,32.2,0,36.0,7.0,2016,katkam-scaled/katkam-20161029080000.jpg
1272,2016-10-29 14:00,29,8.9,10,90.0,101.3,10.5,14,19.3,0,9.0,20.0,2016,katkam-scaled/katkam-20161029140000.jpg
1273,2016-10-29 15:00,29,9.5,10,90.0,101.34,11.1,15,32.2,0,8.0,21.0,2016,katkam-scaled/katkam-20161029150000.jpg
1274,2016-10-29 17:00,29,8.7,10,92.0,101.32,9.9,17,32.2,0,9.0,19.0,2016,katkam-scaled/katkam-20161029170000.jpg
1275,2016-10-29 18:00,29,8.3,10,93.0,101.34,9.4,18,24.1,0,10.0,16.0,2016,katkam-scaled/katkam-20161029180000.jpg
1276,2016-10-30 06:00,30,4.7,10,97.0,100.97,5.1,6,32.2,0,2.0,5.0,2016,katkam-scaled/katkam-20161030060000.jpg
1277,2016-10-30 08:00,30,6.9,10,99.0,100.86,7.0,8,32.2,0,22.0,8.0,2016,katkam-scaled/katkam-20161030080000.jpg
1278,2016-10-30 09:00,30,7.8,10,89.0,100.81,9.5,9,32.2,0,17.0,9.0,2016,katkam-scaled/katkam-20161030090000.jpg
1279,2016-10-30 11:00,30,8.0,10,83.0,100.6,10.7,11,32.2,0,25.0,18.0,2016,katkam-scaled/katkam-20161030110000.jpg
1280,2016-10-30 12:00,30,8.8,10,86.0,100.53,11.0,12,32.2,0,28.0,24.0,2016,katkam-scaled/katkam-20161030120000.jpg
1281,2016-10-30 14:00,30,8.9,10,90.0,100.27,10.5,14,32.2,0,29.0,24.0,2016,katkam-scaled/katkam-20161030140000.jpg
1282,2016-10-30 15:00,30,8.7,10,91.0,100.18,10.1,15,32.2,0,29.0,23.0,2016,katkam-scaled/katkam-20161030150000.jpg
1283,2016-10-31 14:00,31,9.0,10,92.0,100.71,10.2,14,16.1,0,25.0,15.0,2016,katkam-scaled/katkam-20161031140000.jpg
1284,2016-10-31 15:00,31,9.1,10,93.0,100.78,10.2,15,19.3,0,24.0,8.0,2016,katkam-scaled/katkam-20161031150000.jpg
1285,2016-10-31 17:00,31,8.6,10,93.0,100.78,9.7,17,24.1,0,12.0,7.0,2016,katkam-scaled/katkam-20161031170000.jpg
1286,2016-10-31 18:00,31,8.8,10,95.0,100.75,9.5,18,24.1,0,8.0,12.0,2016,katkam-scaled/katkam-20161031180000.jpg
1287,2016-11-01 06:00,1,8.4,11,95.0,101.03,9.1,6,24.1,0,10.0,12.0,2016,katkam-scaled/katkam-20161101060000.jpg
1288,2016-11-01 08:00,1,8.3,11,93.0,101.11,9.4,8,24.1,0,9.0,17.0,2016,katkam-scaled/katkam-20161101080000.jpg
1289,2016-11-01 09:00,1,8.2,11,88.0,101.14,10.1,9,24.1,0,10.0,20.0,2016,katkam-scaled/katkam-20161101090000.jpg
1290,2016-11-01 11:00,1,7.4,11,74.0,101.23,11.8,11,32.2,0,14.0,16.0,2016,katkam-scaled/katkam-20161101110000.jpg
1291,2016-11-01 12:00,1,7.8,11,75.0,101.22,12.1,12,32.2,0,9.0,13.0,2016,katkam-scaled/katkam-20161101120000.jpg
1292,2016-11-03 06:00,3,9.2,11,88.0,102.22,11.1,6,24.1,0,11.0,10.0,2016,katkam-scaled/katkam-20161103060000.jpg
1293,2016-11-03 08:00,3,9.1,11,89.0,102.26,10.8,8,32.2,0,10.0,23.0,2016,katkam-scaled/katkam-20161103080000.jpg
1294,2016-11-03 09:00,3,9.7,11,85.0,102.33,12.1,9,24.1,0,11.0,31.0,2016,katkam-scaled/katkam-20161103090000.jpg
1295,2016-11-03 11:00,3,9.5,11,75.0,102.38,13.8,11,24.1,0,11.0,30.0,2016,katkam-scaled/katkam-20161103110000.jpg
1296,2016-11-03 12:00,3,9.4,11,73.0,102.41,14.1,12,32.2,0,12.0,26.0,2016,katkam-scaled/katkam-20161103120000.jpg
1297,2016-11-03 14:00,3,10.3,11,73.0,102.26,15.0,14,32.2,0,11.0,27.0,2016,katkam-scaled/katkam-20161103140000.jpg
1298,2016-11-03 15:00,3,10.4,11,72.0,102.21,15.4,15,48.3,0,10.0,18.0,2016,katkam-scaled/katkam-20161103150000.jpg
1299,2016-11-03 17:00,3,8.8,11,70.0,102.06,14.1,17,48.3,0,6.0,14.0,2016,katkam-scaled/katkam-20161103170000.jpg
1300,2016-11-03 18:00,3,8.4,11,75.0,102.04,12.7,18,48.3,0,8.0,15.0,2016,katkam-scaled/katkam-20161103180000.jpg
1301,2016-11-04 06:00,4,4.3,11,94.0,101.57,5.2,6,32.2,0,5.0,5.0,2016,katkam-scaled/katkam-20161104060000.jpg
1302,2016-11-04 11:00,4,6.7,11,76.0,101.57,10.7,11,48.3,0,10.0,7.0,2016,katkam-scaled/katkam-20161104110000.jpg
1303,2016-11-04 12:00,4,7.1,11,74.0,101.49,11.5,12,48.3,0,8.0,7.0,2016,katkam-scaled/katkam-20161104120000.jpg
1304,2016-11-04 14:00,4,6.3,11,61.0,101.28,13.6,14,48.3,0,8.0,22.0,2016,katkam-scaled/katkam-20161104140000.jpg
1305,2016-11-04 15:00,4,6.2,11,54.0,101.2,15.4,15,48.3,0,8.0,27.0,2016,katkam-scaled/katkam-20161104150000.jpg
1306,2016-11-04 17:00,4,7.3,11,60.0,101.29,14.9,17,48.3,0,12.0,8.0,2016,katkam-scaled/katkam-20161104170000.jpg
1307,2016-11-05 09:00,5,11.9,11,95.0,100.9,12.7,9,12.9,0,10.0,20.0,2016,katkam-scaled/katkam-20161105090000.jpg
1308,2016-11-05 11:00,5,11.9,11,95.0,100.93,12.7,11,16.1,0,13.0,14.0,2016,katkam-scaled/katkam-20161105110000.jpg
1309,2016-11-05 15:00,5,11.3,11,93.0,100.82,12.4,15,24.1,0,10.0,16.0,2016,katkam-scaled/katkam-20161105150000.jpg
1310,2016-11-05 17:00,5,10.5,11,95.0,100.85,11.3,17,24.1,0,10.0,20.0,2016,katkam-scaled/katkam-20161105170000.jpg
1311,2016-11-05 18:00,5,10.1,11,93.0,100.85,11.2,18,24.1,0,11.0,20.0,2016,katkam-scaled/katkam-20161105180000.jpg
1312,2016-11-06 08:00,6,8.8,11,94.0,101.41,9.7,8,16.1,0,9.0,19.0,2016,katkam-scaled/katkam-20161106080000.jpg
1313,2016-11-06 09:00,6,9.2,11,92.0,101.44,10.4,9,16.1,0,10.0,19.0,2016,katkam-scaled/katkam-20161106090000.jpg
1314,2016-11-06 11:00,6,9.7,11,85.0,101.54,12.1,11,24.1,0,10.0,21.0,2016,katkam-scaled/katkam-20161106110000.jpg
1315,2016-11-06 12:00,6,10.2,11,82.0,101.55,13.2,12,24.1,0,12.0,22.0,2016,katkam-scaled/katkam-20161106120000.jpg
1316,2016-11-06 14:00,6,9.7,11,79.0,101.59,13.2,14,24.1,0,12.0,24.0,2016,katkam-scaled/katkam-20161106140000.jpg
1317,2016-11-06 15:00,6,9.7,11,83.0,101.57,12.5,15,24.1,0,10.0,17.0,2016,katkam-scaled/katkam-20161106150000.jpg
1318,2016-11-06 17:00,6,9.2,11,80.0,101.61,12.5,17,24.1,0,6.0,12.0,2016,katkam-scaled/katkam-20161106170000.jpg
1319,2016-11-06 18:00,6,9.1,11,82.0,101.63,12.0,18,24.1,0,8.0,14.0,2016,katkam-scaled/katkam-20161106180000.jpg
1320,2016-11-07 08:00,7,9.2,11,89.0,101.78,10.9,8,24.1,0,9.0,24.0,2016,katkam-scaled/katkam-20161107080000.jpg
1321,2016-11-07 11:00,7,9.7,11,82.0,101.91,12.7,11,32.2,0,7.0,12.0,2016,katkam-scaled/katkam-20161107110000.jpg
1322,2016-11-07 12:00,7,9.6,11,77.0,101.93,13.5,12,40.2,0,6.0,12.0,2016,katkam-scaled/katkam-20161107120000.jpg
1323,2016-11-07 17:00,7,10.3,11,85.0,101.62,12.7,17,32.2,0,8.0,16.0,2016,katkam-scaled/katkam-20161107170000.jpg
1324,2016-11-07 18:00,7,10.2,11,83.0,101.69,13.0,18,32.2,0,9.0,17.0,2016,katkam-scaled/katkam-20161107180000.jpg
1325,2016-11-08 06:00,8,9.7,11,70.0,101.45,15.1,6,24.1,0,9.0,22.0,2016,katkam-scaled/katkam-20161108060000.jpg
1326,2016-11-08 08:00,8,9.8,11,66.0,101.62,16.1,8,32.2,0,4.0,4.0,2016,katkam-scaled/katkam-20161108080000.jpg
1327,2016-11-08 09:00,8,9.8,11,64.0,101.63,16.6,9,48.3,0,10.0,10.0,2016,katkam-scaled/katkam-20161108090000.jpg
1328,2016-11-08 11:00,8,10.6,11,66.0,101.66,16.9,11,32.2,0,7.0,9.0,2016,katkam-scaled/katkam-20161108110000.jpg
1329,2016-11-08 12:00,8,10.0,11,56.0,101.6,18.9,12,48.3,0,9.0,23.0,2016,katkam-scaled/katkam-20161108120000.jpg
1330,2016-11-08 14:00,8,10.4,11,61.0,101.47,17.9,14,48.3,0,10.0,17.0,2016,katkam-scaled/katkam-20161108140000.jpg
1331,2016-11-08 15:00,8,10.4,11,61.0,101.45,17.9,15,48.3,0,9.0,19.0,2016,katkam-scaled/katkam-20161108150000.jpg
1332,2016-11-08 17:00,8,10.8,11,67.0,101.36,16.9,17,48.3,0,11.0,16.0,2016,katkam-scaled/katkam-20161108170000.jpg
1333,2016-11-08 18:00,8,10.8,11,69.0,101.38,16.4,18,32.2,0,9.0,14.0,2016,katkam-scaled/katkam-20161108180000.jpg
1334,2016-11-09 12:00,9,13.0,11,97.0,102.09,13.5,12,11.3,0,11.0,8.0,2016,katkam-scaled/katkam-20161109120000.jpg
1335,2016-11-09 14:00,9,12.7,11,98.0,102.18,13.0,14,24.1,0,19.0,4.0,2016,katkam-scaled/katkam-20161109140000.jpg
1336,2016-11-09 15:00,9,11.6,11,97.0,102.21,12.1,15,24.1,0,23.0,5.0,2016,katkam-scaled/katkam-20161109150000.jpg
1337,2016-11-09 17:00,9,12.4,11,97.0,102.21,12.9,17,24.1,0,11.0,13.0,2016,katkam-scaled/katkam-20161109170000.jpg
1338,2016-11-09 18:00,9,12.7,11,94.0,102.21,13.6,18,24.1,0,7.0,10.0,2016,katkam-scaled/katkam-20161109180000.jpg
1339,2016-11-10 06:00,10,8.2,11,99.0,101.87,8.3,6,32.2,0,6.0,7.0,2016,katkam-scaled/katkam-20161110060000.jpg
1340,2016-11-10 08:00,10,7.9,11,98.0,101.84,8.2,8,48.3,0,31.0,8.0,2016,katkam-scaled/katkam-20161110080000.jpg
1341,2016-11-10 09:00,10,10.1,11,97.0,101.87,10.5,9,48.3,0,29.0,11.0,2016,katkam-scaled/katkam-20161110090000.jpg
1342,2016-11-10 11:00,10,10.1,11,81.0,101.84,13.3,11,48.3,0,12.0,7.0,2016,katkam-scaled/katkam-20161110110000.jpg
1343,2016-11-10 12:00,10,9.6,11,74.0,101.75,14.1,12,48.3,0,10.0,7.0,2016,katkam-scaled/katkam-20161110120000.jpg
1344,2016-11-10 14:00,10,10.4,11,85.0,101.63,12.8,14,48.3,0,31.0,12.0,2016,katkam-scaled/katkam-20161110140000.jpg
1345,2016-11-10 15:00,10,9.7,11,83.0,101.58,12.5,15,48.3,0,27.0,5.0,2016,katkam-scaled/katkam-20161110150000.jpg
1346,2016-11-10 17:00,10,9.5,11,83.0,101.49,12.3,17,48.3,0,19.0,5.0,2016,katkam-scaled/katkam-20161110170000.jpg
1347,2016-11-10 18:00,10,9.1,11,91.0,101.52,10.5,18,48.3,0,27.0,6.0,2016,katkam-scaled/katkam-20161110180000.jpg
1348,2016-11-11 06:00,11,10.0,11,95.0,101.42,10.8,6,32.2,0,11.0,8.0,2016,katkam-scaled/katkam-20161111060000.jpg
1349,2016-11-11 11:00,11,10.9,11,91.0,101.38,12.3,11,32.2,0,34.0,4.0,2016,katkam-scaled/katkam-20161111110000.jpg
1350,2016-11-11 12:00,11,11.9,11,89.0,101.29,13.7,12,32.2,0,14.0,3.0,2016,katkam-scaled/katkam-20161111120000.jpg
1351,2016-11-11 14:00,11,10.8,11,91.0,101.16,12.2,14,32.2,0,9.0,11.0,2016,katkam-scaled/katkam-20161111140000.jpg
1352,2016-11-11 15:00,11,10.1,11,91.0,101.16,11.5,15,32.2,0,22.0,18.0,2016,katkam-scaled/katkam-20161111150000.jpg
1353,2016-11-11 17:00,11,10.1,11,96.0,101.07,10.7,17,32.2,0,27.0,5.0,2016,katkam-scaled/katkam-20161111170000.jpg
1354,2016-11-11 18:00,11,9.9,11,93.0,100.96,11.0,18,32.2,0,36.0,2.0,2016,katkam-scaled/katkam-20161111180000.jpg
1355,2016-11-12 06:00,12,11.3,11,91.0,100.68,12.7,6,24.1,0,8.0,17.0,2016,katkam-scaled/katkam-20161112060000.jpg
1356,2016-11-12 08:00,12,11.7,11,92.0,100.67,13.0,8,19.3,0,8.0,18.0,2016,katkam-scaled/katkam-20161112080000.jpg
1357,2016-11-12 09:00,12,11.6,11,90.0,100.75,13.2,9,19.3,0,11.0,20.0,2016,katkam-scaled/katkam-20161112090000.jpg
1358,2016-11-12 11:00,12,12.2,11,93.0,100.96,13.3,11,16.1,0,14.0,19.0,2016,katkam-scaled/katkam-20161112110000.jpg
1359,2016-11-12 12:00,12,12.5,11,92.0,101.04,13.8,12,19.3,0,14.0,14.0,2016,katkam-scaled/katkam-20161112120000.jpg
1360,2016-11-12 14:00,12,10.2,11,81.0,101.25,13.4,14,32.2,0,20.0,34.0,2016,katkam-scaled/katkam-20161112140000.jpg
1361,2016-11-12 15:00,12,8.1,11,74.0,101.47,12.6,15,32.2,0,22.0,34.0,2016,katkam-scaled/katkam-20161112150000.jpg
1362,2016-11-12 17:00,12,8.4,11,82.0,101.76,11.3,17,32.2,0,20.0,22.0,2016,katkam-scaled/katkam-20161112170000.jpg
1363,2016-11-12 18:00,12,7.9,11,84.0,101.81,10.5,18,32.2,0,19.0,14.0,2016,katkam-scaled/katkam-20161112180000.jpg
1364,2016-11-13 06:00,13,7.2,11,82.0,101.82,10.1,6,24.1,0,8.0,16.0,2016,katkam-scaled/katkam-20161113060000.jpg
1365,2016-11-14 06:00,14,6.7,11,99.0,101.36,6.8,6,24.1,0,36.0,3.0,2016,katkam-scaled/katkam-20161114060000.jpg
1366,2016-11-14 08:00,14,8.8,11,98.0,101.53,9.1,8,24.1,0,22.0,4.0,2016,katkam-scaled/katkam-20161114080000.jpg
1367,2016-11-14 09:00,14,9.4,11,97.0,101.58,9.8,9,32.2,0,22.0,3.0,2016,katkam-scaled/katkam-20161114090000.jpg
1368,2016-11-14 11:00,14,8.6,11,84.0,101.74,11.2,11,32.2,0,24.0,7.0,2016,katkam-scaled/katkam-20161114110000.jpg
1369,2016-11-14 12:00,14,8.4,11,79.0,101.72,11.9,12,32.2,0,19.0,4.0,2016,katkam-scaled/katkam-20161114120000.jpg
1370,2016-11-14 14:00,14,6.2,11,66.0,101.73,12.3,14,32.2,0,14.0,11.0,2016,katkam-scaled/katkam-20161114140000.jpg
1371,2016-11-14 15:00,14,6.0,11,71.0,101.75,11.0,15,32.2,0,14.0,10.0,2016,katkam-scaled/katkam-20161114150000.jpg
1372,2016-11-14 17:00,14,7.1,11,80.0,101.71,10.4,17,32.2,0,7.0,14.0,2016,katkam-scaled/katkam-20161114170000.jpg
1373,2016-11-14 18:00,14,6.4,11,78.0,101.62,10.0,18,32.2,0,6.0,11.0,2016,katkam-scaled/katkam-20161114180000.jpg
1374,2016-11-15 11:00,15,7.8,11,90.0,100.8,9.3,11,24.1,0,13.0,5.0,2016,katkam-scaled/katkam-20161115110000.jpg
1375,2016-11-15 12:00,15,7.0,11,82.0,100.79,9.9,12,24.1,0,16.0,9.0,2016,katkam-scaled/katkam-20161115120000.jpg
1376,2016-11-15 14:00,15,6.8,11,80.0,100.84,10.1,14,24.1,0,22.0,5.0,2016,katkam-scaled/katkam-20161115140000.jpg
1377,2016-11-15 17:00,15,5.7,11,83.0,100.88,8.4,17,24.1,0,20.0,6.0,2016,katkam-scaled/katkam-20161115170000.jpg
1378,2016-11-15 18:00,15,6.1,11,84.0,100.9,8.6,18,24.1,0,23.0,5.0,2016,katkam-scaled/katkam-20161115180000.jpg
1379,2016-11-16 08:00,16,5.7,11,98.0,101.5,6.0,8,24.1,0,9.0,14.0,2016,katkam-scaled/katkam-20161116080000.jpg
1380,2016-11-16 09:00,16,6.6,11,97.0,101.51,7.0,9,24.1,0,10.0,14.0,2016,katkam-scaled/katkam-20161116090000.jpg
1381,2016-11-16 11:00,16,6.6,11,91.0,101.57,8.0,11,24.1,0,10.0,13.0,2016,katkam-scaled/katkam-20161116110000.jpg
1382,2016-11-16 12:00,16,6.7,11,86.0,101.55,8.9,12,24.1,0,14.0,19.0,2016,katkam-scaled/katkam-20161116120000.jpg
1383,2016-11-16 14:00,16,5.8,11,78.0,101.57,9.4,14,24.1,0,16.0,17.0,2016,katkam-scaled/katkam-20161116140000.jpg
1384,2016-11-16 15:00,16,6.0,11,83.0,101.6,8.7,15,24.1,0,16.0,14.0,2016,katkam-scaled/katkam-20161116150000.jpg
1385,2016-11-17 06:00,17,4.5,11,95.0,101.89,5.2,6,32.2,0,9.0,13.0,2016,katkam-scaled/katkam-20161117060000.jpg
1386,2016-11-17 08:00,17,4.7,11,90.0,101.99,6.2,8,24.1,0,9.0,15.0,2016,katkam-scaled/katkam-20161117080000.jpg
1387,2016-11-17 09:00,17,5.2,11,90.0,102.01,6.7,9,24.1,0,9.0,16.0,2016,katkam-scaled/katkam-20161117090000.jpg
1388,2016-11-17 11:00,17,5.9,11,83.0,102.09,8.6,11,24.1,0,10.0,21.0,2016,katkam-scaled/katkam-20161117110000.jpg
1389,2016-11-17 12:00,17,6.2,11,84.0,102.09,8.7,12,24.1,0,9.0,18.0,2016,katkam-scaled/katkam-20161117120000.jpg
1390,2016-11-17 14:00,17,5.3,11,82.0,102.13,8.2,14,24.1,0,8.0,16.0,2016,katkam-scaled/katkam-20161117140000.jpg
1391,2016-11-17 15:00,17,5.4,11,82.0,102.13,8.3,15,32.2,0,7.0,16.0,2016,katkam-scaled/katkam-20161117150000.jpg
1392,2016-11-17 17:00,17,5.0,11,82.0,102.16,7.9,17,24.1,0,7.0,15.0,2016,katkam-scaled/katkam-20161117170000.jpg
1393,2016-11-17 18:00,17,5.2,11,84.0,102.2,7.7,18,24.1,0,6.0,13.0,2016,katkam-scaled/katkam-20161117180000.jpg
1394,2016-11-18 06:00,18,3.1,11,90.0,101.9,4.6,6,32.2,0,8.0,16.0,2016,katkam-scaled/katkam-20161118060000.jpg
1395,2016-11-18 08:00,18,2.4,11,88.0,101.89,4.2,8,48.3,0,11.0,9.0,2016,katkam-scaled/katkam-20161118080000.jpg
1396,2016-11-18 09:00,18,2.9,11,83.0,101.77,5.5,9,48.3,0,7.0,17.0,2016,katkam-scaled/katkam-20161118090000.jpg
1397,2016-11-18 11:00,18,3.0,11,77.0,101.6,6.7,11,48.3,0,7.0,14.0,2016,katkam-scaled/katkam-20161118110000.jpg
1398,2016-11-18 12:00,18,3.7,11,76.0,101.53,7.6,12,48.3,0,11.0,8.0,2016,katkam-scaled/katkam-20161118120000.jpg
1399,2016-11-18 14:00,18,3.8,11,78.0,101.34,7.4,14,48.3,0,2.0,3.0,2016,katkam-scaled/katkam-20161118140000.jpg
1400,2016-11-18 15:00,18,3.2,11,72.0,101.29,7.9,15,48.3,0,9.0,11.0,2016,katkam-scaled/katkam-20161118150000.jpg
1401,2016-11-18 17:00,18,1.6,11,60.0,101.05,8.9,17,32.2,0,6.0,23.0,2016,katkam-scaled/katkam-20161118170000.jpg
1402,2016-11-18 18:00,18,1.8,11,62.0,100.97,8.6,18,32.2,0,7.0,23.0,2016,katkam-scaled/katkam-20161118180000.jpg
1403,2016-11-19 08:00,19,4.8,11,90.0,100.5,6.3,8,40.2,0,11.0,14.0,2016,katkam-scaled/katkam-20161119080000.jpg
1404,2016-11-19 09:00,19,5.3,11,87.0,100.54,7.3,9,40.2,0,9.0,15.0,2016,katkam-scaled/katkam-20161119090000.jpg
1405,2016-11-19 11:00,19,5.9,11,76.0,100.59,9.9,11,40.2,0,10.0,18.0,2016,katkam-scaled/katkam-20161119110000.jpg
1406,2016-11-19 12:00,19,5.5,11,72.0,100.54,10.3,12,48.3,0,9.0,21.0,2016,katkam-scaled/katkam-20161119120000.jpg
1407,2016-11-19 14:00,19,5.4,11,67.0,100.46,11.3,14,48.3,0,8.0,17.0,2016,katkam-scaled/katkam-20161119140000.jpg
1408,2016-11-19 15:00,19,5.8,11,68.0,100.44,11.5,15,48.3,0,9.0,12.0,2016,katkam-scaled/katkam-20161119150000.jpg
1409,2016-11-19 17:00,19,5.6,11,77.0,100.47,9.4,17,32.2,0,9.0,19.0,2016,katkam-scaled/katkam-20161119170000.jpg
1410,2016-11-19 18:00,19,5.8,11,79.0,100.42,9.2,18,32.2,0,8.0,10.0,2016,katkam-scaled/katkam-20161119180000.jpg
1411,2016-11-20 06:00,20,7.2,11,83.0,100.26,9.9,6,24.1,0,9.0,19.0,2016,katkam-scaled/katkam-20161120060000.jpg
1412,2016-11-20 09:00,20,7.4,11,76.0,100.33,11.4,9,32.2,0,12.0,24.0,2016,katkam-scaled/katkam-20161120090000.jpg
1413,2016-11-20 11:00,20,7.9,11,78.0,100.36,11.6,11,40.2,0,11.0,32.0,2016,katkam-scaled/katkam-20161120110000.jpg
1414,2016-11-20 12:00,20,7.8,11,78.0,100.35,11.5,12,40.2,0,12.0,35.0,2016,katkam-scaled/katkam-20161120120000.jpg
1415,2016-11-20 17:00,20,8.7,11,90.0,100.41,10.3,17,24.1,0,12.0,22.0,2016,katkam-scaled/katkam-20161120170000.jpg
1416,2016-11-20 18:00,20,8.6,11,88.0,100.43,10.5,18,24.1,0,12.0,21.0,2016,katkam-scaled/katkam-20161120180000.jpg
1417,2016-11-21 06:00,21,6.6,11,85.0,100.98,9.0,6,24.1,0,13.0,11.0,2016,katkam-scaled/katkam-20161121060000.jpg
1418,2016-11-21 08:00,21,6.6,11,86.0,101.11,8.8,8,24.1,0,8.0,10.0,2016,katkam-scaled/katkam-20161121080000.jpg
1419,2016-11-21 09:00,21,6.6,11,80.0,101.16,9.9,9,32.2,0,12.0,7.0,2016,katkam-scaled/katkam-20161121090000.jpg
1420,2016-11-21 11:00,21,6.2,11,75.0,101.27,10.4,11,32.2,0,36.0,2.0,2016,katkam-scaled/katkam-20161121110000.jpg
1421,2016-11-21 12:00,21,6.0,11,71.0,101.28,11.0,12,40.2,0,17.0,3.0,2016,katkam-scaled/katkam-20161121120000.jpg
1422,2016-11-21 14:00,21,5.2,11,69.0,101.34,10.6,14,40.2,0,21.0,5.0,2016,katkam-scaled/katkam-20161121140000.jpg
1423,2016-11-21 15:00,21,4.0,11,62.0,101.39,11.0,15,40.2,0,18.0,11.0,2016,katkam-scaled/katkam-20161121150000.jpg
1424,2016-11-21 17:00,21,3.0,11,70.0,101.47,8.1,17,40.2,0,12.0,12.0,2016,katkam-scaled/katkam-20161121170000.jpg
1425,2016-11-22 06:00,22,4.1,11,71.0,101.26,9.0,6,32.2,0,9.0,25.0,2016,katkam-scaled/katkam-20161122060000.jpg
1426,2016-11-23 06:00,23,6.0,11,97.0,101.06,6.4,6,24.1,0,12.0,11.0,2016,katkam-scaled/katkam-20161123060000.jpg
1427,2016-11-23 08:00,23,5.8,11,91.0,101.17,7.2,8,24.1,0,13.0,17.0,2016,katkam-scaled/katkam-20161123080000.jpg
1428,2016-11-23 09:00,23,6.1,11,89.0,101.23,7.8,9,24.1,0,12.0,21.0,2016,katkam-scaled/katkam-20161123090000.jpg
1429,2016-11-23 11:00,23,5.9,11,84.0,101.31,8.4,11,24.1,0,14.0,25.0,2016,katkam-scaled/katkam-20161123110000.jpg
1430,2016-11-23 14:00,23,5.8,11,81.0,101.34,8.9,14,24.1,0,13.0,19.0,2016,katkam-scaled/katkam-20161123140000.jpg
1431,2016-11-23 15:00,23,5.6,11,81.0,101.37,8.7,15,24.1,0,14.0,26.0,2016,katkam-scaled/katkam-20161123150000.jpg
1432,2016-11-23 17:00,23,5.3,11,82.0,101.41,8.2,17,24.1,0,12.0,28.0,2016,katkam-scaled/katkam-20161123170000.jpg
1433,2016-11-24 08:00,24,5.3,11,81.0,100.69,8.3,8,24.1,0,15.0,35.0,2016,katkam-scaled/katkam-20161124080000.jpg
1434,2016-11-24 09:00,24,5.1,11,77.0,100.67,8.9,9,24.1,0,16.0,37.0,2016,katkam-scaled/katkam-20161124090000.jpg
1435,2016-11-24 15:00,24,6.0,11,80.0,100.67,9.2,15,24.1,0,15.0,22.0,2016,katkam-scaled/katkam-20161124150000.jpg
1436,2016-11-25 06:00,25,4.0,11,94.0,101.16,4.9,6,24.1,0,6.0,13.0,2016,katkam-scaled/katkam-20161125060000.jpg
1437,2016-11-25 08:00,25,3.7,11,89.0,101.29,5.4,8,24.1,0,7.0,13.0,2016,katkam-scaled/katkam-20161125080000.jpg
1438,2016-11-25 09:00,25,4.6,11,86.0,101.36,6.8,9,24.1,0,6.0,14.0,2016,katkam-scaled/katkam-20161125090000.jpg
1439,2016-11-25 11:00,25,5.6,11,81.0,101.33,8.7,11,24.1,0,7.0,18.0,2016,katkam-scaled/katkam-20161125110000.jpg
1440,2016-11-25 12:00,25,5.8,11,79.0,101.3,9.2,12,24.1,0,6.0,13.0,2016,katkam-scaled/katkam-20161125120000.jpg
1441,2016-11-25 14:00,25,4.7,11,71.0,101.21,9.7,14,32.2,0,6.0,17.0,2016,katkam-scaled/katkam-20161125140000.jpg
1442,2016-11-25 15:00,25,4.4,11,70.0,101.24,9.6,15,32.2,0,7.0,11.0,2016,katkam-scaled/katkam-20161125150000.jpg
1443,2016-11-25 17:00,25,5.0,11,81.0,101.18,8.0,17,32.2,0,6.0,13.0,2016,katkam-scaled/katkam-20161125170000.jpg
1444,2016-11-27 06:00,27,3.9,11,94.0,100.56,4.8,6,32.2,0,7.0,6.0,2016,katkam-scaled/katkam-20161127060000.jpg
1445,2016-11-27 08:00,27,3.6,11,94.0,100.66,4.5,8,24.1,0,8.0,11.0,2016,katkam-scaled/katkam-20161127080000.jpg
1446,2016-11-27 09:00,27,4.3,11,91.0,100.62,5.6,9,24.1,0,6.0,15.0,2016,katkam-scaled/katkam-20161127090000.jpg
1447,2016-11-27 15:00,27,5.7,11,90.0,100.13,7.2,15,12.9,0,12.0,31.0,2016,katkam-scaled/katkam-20161127150000.jpg
1448,2016-11-28 06:00,28,3.5,11,95.0,100.68,4.2,6,32.2,0,8.0,10.0,2016,katkam-scaled/katkam-20161128060000.jpg
1449,2016-11-28 08:00,28,3.4,11,97.0,100.9,3.8,8,12.9,0,8.0,7.0,2016,katkam-scaled/katkam-20161128080000.jpg
1450,2016-11-28 09:00,28,4.2,11,96.0,101.03,4.8,9,16.1,0,7.0,5.0,2016,katkam-scaled/katkam-20161128090000.jpg
1451,2016-11-28 11:00,28,4.6,11,86.0,101.17,6.8,11,24.1,0,11.0,8.0,2016,katkam-scaled/katkam-20161128110000.jpg
1452,2016-11-28 12:00,28,4.4,11,83.0,101.21,7.1,12,24.1,0,17.0,7.0,2016,katkam-scaled/katkam-20161128120000.jpg
1453,2016-11-28 14:00,28,5.0,11,85.0,101.31,7.3,14,24.1,0,30.0,10.0,2016,katkam-scaled/katkam-20161128140000.jpg
