,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year,filename
1056,2016-12-04 16:00,4,-0.2,12,70.0,101.67,4.8,16,48.3,Cloudy,28.0,26.0,2016,katkam-scaled/katkam-20161204160000.jpg
1057,2016-12-05 07:00,5,-0.1,12,98.0,101.71,0.2,7,1.6,Snow,6.0,14.0,2016,katkam-scaled/katkam-20161205070000.jpg
1058,2016-12-05 08:00,5,0.5,12,97.0,101.67,0.9,8,12.9,Snow,8.0,22.0,2016,katkam-scaled/katkam-20161205080000.jpg
1059,2016-12-05 09:00,5,0.3,12,94.0,101.63,1.2,9,11.3,Snow,8.0,25.0,2016,katkam-scaled/katkam-20161205090000.jpg
1060,2016-12-05 10:00,5,0.1,12,95.0,101.64,0.8,10,4.0,Snow,9.0,26.0,2016,katkam-scaled/katkam-20161205100000.jpg
1061,2016-12-05 11:00,5,0.2,12,97.0,101.65,0.6,11,4.0,Snow,10.0,21.0,2016,katkam-scaled/katkam-20161205110000.jpg
1062,2016-12-05 12:00,5,0.2,12,97.0,101.64,0.6,12,2.0,Snow,9.0,22.0,2016,katkam-scaled/katkam-20161205120000.jpg
1063,2016-12-05 13:00,5,0.5,12,96.0,101.61,1.1,13,8.1,Rain,8.0,18.0,2016,katkam-scaled/katkam-20161205130000.jpg
1064,2016-12-05 14:00,5,0.4,12,96.0,101.61,1.0,14,4.8,Rain,8.0,16.0,2016,katkam-scaled/katkam-20161205140000.jpg
1065,2016-12-05 16:00,5,0.5,12,96.0,101.6,1.1,16,24.1,Cloudy,7.0,19.0,2016,katkam-scaled/katkam-20161205160000.jpg
1066,2016-12-06 07:00,6,-5.7,12,76.0,102.08,-2.0,7,48.3,Clear,10.0,10.0,2016,katkam-scaled/katkam-20161206070000.jpg
1067,2016-12-06 10:00,6,-4.1,12,71.0,102.29,0.6,10,48.3,Clear,10.0,15.0,2016,katkam-scaled/katkam-20161206100000.jpg
1068,2016-12-06 13:00,6,-4.8,12,57.0,102.36,2.9,13,48.3,Cloudy,11.0,10.0,2016,katkam-scaled/katkam-20161206130000.jpg
1069,2016-12-06 16:00,6,-5.9,12,62.0,102.52,0.6,16,48.3,Cloudy,10.0,8.0,2016,katkam-scaled/katkam-20161206160000.jpg
1070,2016-12-07 07:00,7,-10.3,12,69.0,103.24,-5.5,7,48.3,Clear,11.0,12.0,2016,katkam-scaled/katkam-20161207070000.jpg
1071,2016-12-07 10:00,7,-9.7,12,59.0,103.29,-2.7,10,48.3,Clear,11.0,13.0,2016,katkam-scaled/katkam-20161207100000.jpg
1072,2016-12-07 13:00,7,-9.9,12,48.0,103.21,-0.1,13,48.3,Clear,15.0,6.0,2016,katkam-scaled/katkam-20161207130000.jpg
1073,2016-12-07 16:00,7,-8.2,12,59.0,103.12,-1.2,16,48.3,Clear,36.0,2.0,2016,katkam-scaled/katkam-20161207160000.jpg
1074,2016-12-08 07:00,8,-11.4,12,64.0,102.35,-5.6,7,48.3,Clear,7.0,6.0,2016,katkam-scaled/katkam-20161208070000.jpg
1075,2016-12-08 10:00,8,-8.6,12,62.0,102.18,-2.3,10,48.3,Clear,6.0,4.0,2016,katkam-scaled/katkam-20161208100000.jpg
1076,2016-12-08 13:00,8,-7.3,12,55.0,101.87,0.8,13,48.3,Cloudy,32.0,7.0,2016,katkam-scaled/katkam-20161208130000.jpg
1077,2016-12-08 16:00,8,-8.1,12,56.0,101.6,-0.4,16,48.3,Cloudy,36.0,4.0,2016,katkam-scaled/katkam-20161208160000.jpg
1078,2016-12-09 07:00,9,-3.0,12,87.0,101.49,-1.1,7,19.3,Snow,9.0,19.0,2016,katkam-scaled/katkam-20161209070000.jpg
1079,2016-12-09 08:00,9,-2.4,12,94.0,101.52,-1.6,8,3.2,Snow,10.0,20.0,2016,katkam-scaled/katkam-20161209080000.jpg
1080,2016-12-09 09:00,9,-2.5,12,94.0,101.52,-1.7,9,2.0,Snow,10.0,19.0,2016,katkam-scaled/katkam-20161209090000.jpg
1081,2016-12-09 10:00,9,-2.0,12,95.0,101.52,-1.3,10,2.4,Snow,9.0,19.0,2016,katkam-scaled/katkam-20161209100000.jpg
1082,2016-12-09 12:00,9,-1.8,12,92.0,101.46,-0.7,12,24.1,Snow,10.0,14.0,2016,katkam-scaled/katkam-20161209120000.jpg
1083,2016-12-09 13:00,9,-1.4,12,95.0,101.37,-0.7,13,1.0,Snow,9.0,16.0,2016,katkam-scaled/katkam-20161209130000.jpg
1084,2016-12-09 14:00,9,-1.2,12,95.0,101.32,-0.5,14,2.0,Snow,9.0,18.0,2016,katkam-scaled/katkam-20161209140000.jpg
1085,2016-12-09 15:00,9,-1.2,12,96.0,101.31,-0.6,15,1.6,Snow,9.0,18.0,2016,katkam-scaled/katkam-20161209150000.jpg
1086,2016-12-09 16:00,9,-1.0,12,96.0,101.26,-0.4,16,4.8,Snow,10.0,14.0,2016,katkam-scaled/katkam-20161209160000.jpg
1087,2016-12-09 17:00,9,-1.0,12,96.0,101.17,-0.4,17,6.4,Snow,9.0,19.0,2016,katkam-scaled/katkam-20161209170000.jpg
1088,2016-12-10 07:00,10,-0.1,12,91.0,100.94,1.2,7,24.1,Cloudy,8.0,19.0,2016,katkam-scaled/katkam-20161210070000.jpg
1089,2016-12-10 09:00,10,0.1,12,92.0,100.96,1.3,9,8.1,Rain,8.0,22.0,2016,katkam-scaled/katkam-20161210090000.jpg
1090,2016-12-10 10:00,10,0.3,12,94.0,101.0,1.2,10,8.1,Rain,9.0,19.0,2016,katkam-scaled/katkam-20161210100000.jpg
1091,2016-12-10 11:00,10,0.5,12,94.0,100.97,1.4,11,8.1,Rain,9.0,22.0,2016,katkam-scaled/katkam-20161210110000.jpg
1092,2016-12-10 12:00,10,0.6,12,94.0,100.89,1.5,12,12.9,Rain,8.0,24.0,2016,katkam-scaled/katkam-20161210120000.jpg
1093,2016-12-10 13:00,10,1.1,12,92.0,100.83,2.3,13,12.9,Rain,7.0,25.0,2016,katkam-scaled/katkam-20161210130000.jpg
1094,2016-12-10 14:00,10,1.1,12,93.0,100.8,2.1,14,8.1,Rain,7.0,18.0,2016,katkam-scaled/katkam-20161210140000.jpg
1095,2016-12-10 15:00,10,1.1,12,93.0,100.77,2.1,15,6.4,Rain,9.0,25.0,2016,katkam-scaled/katkam-20161210150000.jpg
1096,2016-12-10 16:00,10,0.8,12,94.0,100.78,1.7,16,12.9,Cloudy,8.0,27.0,2016,katkam-scaled/katkam-20161210160000.jpg
1097,2016-12-10 17:00,10,1.0,12,94.0,100.78,1.9,17,12.9,Rain,8.0,20.0,2016,katkam-scaled/katkam-20161210170000.jpg
1098,2016-12-11 07:00,11,2.0,12,96.0,100.94,2.6,7,19.3,Cloudy,8.0,9.0,2016,katkam-scaled/katkam-20161211070000.jpg
1099,2016-12-11 10:00,11,3.7,12,91.0,101.08,5.0,10,19.3,Cloudy,8.0,8.0,2016,katkam-scaled/katkam-20161211100000.jpg
1100,2016-12-11 13:00,11,3.4,12,85.0,101.08,5.7,13,19.3,Rain,16.0,5.0,2016,katkam-scaled/katkam-20161211130000.jpg
1101,2016-12-11 16:00,11,2.2,12,93.0,101.17,3.2,16,24.1,Cloudy,9.0,18.0,2016,katkam-scaled/katkam-20161211160000.jpg
1102,2016-12-11 17:00,11,2.2,12,94.0,101.22,3.1,17,16.1,Rain,9.0,16.0,2016,katkam-scaled/katkam-20161211170000.jpg
1103,2016-12-12 06:00,12,-0.7,12,94.0,101.94,0.2,6,6.4,Snow,9.0,12.0,2016,katkam-scaled/katkam-20161212060000.jpg
1104,2016-12-12 07:00,12,-0.5,12,96.0,102.03,0.1,7,4.8,Snow,11.0,10.0,2016,katkam-scaled/katkam-20161212070000.jpg
1105,2016-12-12 10:00,12,-1.8,12,82.0,102.29,0.9,10,16.1,Cloudy,36.0,1.0,2016,katkam-scaled/katkam-20161212100000.jpg
1106,2016-12-12 13:00,12,-1.1,12,83.0,102.37,1.5,13,24.1,Cloudy,15.0,8.0,2016,katkam-scaled/katkam-20161212130000.jpg
1107,2016-12-12 16:00,12,-3.3,12,81.0,102.48,-0.4,16,24.1,Clear,12.0,11.0,2016,katkam-scaled/katkam-20161212160000.jpg
1108,2016-12-13 07:00,13,-6.8,12,87.0,102.61,-5.0,7,32.2,Clear,10.0,10.0,2016,katkam-scaled/katkam-20161213070000.jpg
1109,2016-12-13 10:00,13,-5.9,12,79.0,102.77,-2.7,10,32.2,Clear,11.0,10.0,2016,katkam-scaled/katkam-20161213100000.jpg
1110,2016-12-13 13:00,13,-4.5,12,71.0,102.74,0.2,13,32.2,Clear,36.0,1.0,2016,katkam-scaled/katkam-20161213130000.jpg
1111,2016-12-13 16:00,13,-3.9,12,77.0,102.74,-0.3,16,48.3,Clear,14.0,5.0,2016,katkam-scaled/katkam-20161213160000.jpg
1112,2016-12-14 07:00,14,-9.7,12,76.0,102.43,-6.1,7,48.3,Clear,9.0,11.0,2016,katkam-scaled/katkam-20161214070000.jpg
1113,2016-12-14 10:00,14,-8.4,12,80.0,102.26,-5.5,10,48.3,Clear,10.0,12.0,2016,katkam-scaled/katkam-20161214100000.jpg
1114,2016-12-14 13:00,14,-5.9,12,76.0,101.91,-2.2,13,32.2,Cloudy,10.0,6.0,2016,katkam-scaled/katkam-20161214130000.jpg
1115,2016-12-14 16:00,14,-6.0,12,81.0,101.55,-3.2,16,32.2,Cloudy,10.0,9.0,2016,katkam-scaled/katkam-20161214160000.jpg
1116,2016-12-15 07:00,15,-6.8,12,92.0,101.3,-5.7,7,32.2,Clear,11.0,6.0,2016,katkam-scaled/katkam-20161215070000.jpg
1117,2016-12-15 10:00,15,-6.7,12,83.0,101.47,-4.2,10,48.3,Clear,9.0,13.0,2016,katkam-scaled/katkam-20161215100000.jpg
1118,2016-12-15 13:00,15,-5.9,12,66.0,101.43,-0.3,13,48.3,Clear,16.0,3.0,2016,katkam-scaled/katkam-20161215130000.jpg
1119,2016-12-15 16:00,15,-4.7,12,75.0,101.43,-0.8,16,48.3,Clear,18.0,6.0,2016,katkam-scaled/katkam-20161215160000.jpg
1120,2016-12-16 07:00,16,-13.0,12,64.0,101.88,-7.3,7,32.2,Clear,11.0,15.0,2016,katkam-scaled/katkam-20161216070000.jpg
1121,2016-12-16 10:00,16,-12.6,12,55.0,102.16,-4.9,10,48.3,Clear,10.0,15.0,2016,katkam-scaled/katkam-20161216100000.jpg
1122,2016-12-16 13:00,16,-11.4,12,50.0,102.25,-2.3,13,48.3,Clear,11.0,15.0,2016,katkam-scaled/katkam-20161216130000.jpg
1123,2016-12-16 16:00,16,-12.7,12,46.0,102.4,-2.6,16,48.3,Clear,2.0,3.0,2016,katkam-scaled/katkam-20161216160000.jpg
1124,2016-12-17 07:00,17,-8.9,12,78.0,102.82,-5.7,7,32.2,Cloudy,10.0,12.0,2016,katkam-scaled/katkam-20161217070000.jpg
1125,2016-12-17 10:00,17,-7.5,12,78.0,103.07,-4.2,10,48.3,Cloudy,10.0,7.0,2016,katkam-scaled/katkam-20161217100000.jpg
1126,2016-12-17 13:00,17,-8.1,12,63.0,103.06,-2.0,13,48.3,Cloudy,10.0,11.0,2016,katkam-scaled/katkam-20161217130000.jpg
1127,2016-12-17 16:00,17,-7.8,12,67.0,103.16,-2.5,16,48.3,Cloudy,10.0,7.0,2016,katkam-scaled/katkam-20161217160000.jpg
1128,2016-12-18 06:00,18,-2.7,12,95.0,103.3,-2.0,6,1.6,Snow,7.0,18.0,2016,katkam-scaled/katkam-20161218060000.jpg
1129,2016-12-18 07:00,18,-2.4,12,95.0,103.28,-1.7,7,1.6,Snow,8.0,19.0,2016,katkam-scaled/katkam-20161218070000.jpg
1130,2016-12-18 08:00,18,-2.5,12,91.0,103.29,-1.2,8,4.8,Snow,6.0,16.0,2016,katkam-scaled/katkam-20161218080000.jpg
1131,2016-12-18 09:00,18,-2.4,12,95.0,103.3,-1.7,9,1.6,Snow,8.0,14.0,2016,katkam-scaled/katkam-20161218090000.jpg
1132,2016-12-18 10:00,18,-1.9,12,96.0,103.3,-1.3,10,1.6,Snow,8.0,16.0,2016,katkam-scaled/katkam-20161218100000.jpg
1133,2016-12-18 11:00,18,-1.6,12,96.0,103.26,-1.0,11,2.4,Snow,8.0,17.0,2016,katkam-scaled/katkam-20161218110000.jpg
1134,2016-12-18 12:00,18,-1.3,12,95.0,103.2,-0.6,12,12.9,Snow,9.0,14.0,2016,katkam-scaled/katkam-20161218120000.jpg
1135,2016-12-18 17:00,18,-0.4,12,92.0,102.84,0.8,17,16.1,Snow,7.0,17.0,2016,katkam-scaled/katkam-20161218170000.jpg
1136,2016-12-19 06:00,19,1.0,12,96.0,101.26,1.6,6,12.9,Rain,7.0,17.0,2016,katkam-scaled/katkam-20161219060000.jpg
1137,2016-12-19 07:00,19,0.5,12,94.0,101.36,1.4,7,12.9,Rain,2.0,26.0,2016,katkam-scaled/katkam-20161219070000.jpg
1138,2016-12-19 10:00,19,1.6,12,91.0,101.87,2.9,10,32.2,Clear,8.0,10.0,2016,katkam-scaled/katkam-20161219100000.jpg
1139,2016-12-19 13:00,19,2.1,12,88.0,102.07,3.9,13,32.2,Cloudy,11.0,14.0,2016,katkam-scaled/katkam-20161219130000.jpg
1140,2016-12-19 16:00,19,2.5,12,92.0,102.19,3.7,16,19.3,Cloudy,7.0,15.0,2016,katkam-scaled/katkam-20161219160000.jpg
1141,2016-12-20 07:00,20,2.9,12,82.0,101.06,5.7,7,24.1,Clear,22.0,31.0,2016,katkam-scaled/katkam-20161220070000.jpg
1142,2016-12-20 10:00,20,2.6,12,76.0,101.59,6.5,10,32.2,Cloudy,20.0,28.0,2016,katkam-scaled/katkam-20161220100000.jpg
1143,2016-12-20 13:00,20,3.2,12,76.0,101.84,7.1,13,32.2,Cloudy,21.0,18.0,2016,katkam-scaled/katkam-20161220130000.jpg
1144,2016-12-20 16:00,20,2.1,12,76.0,102.34,6.0,16,48.3,Clear,28.0,17.0,2016,katkam-scaled/katkam-20161220160000.jpg
1145,2016-12-21 07:00,21,3.0,12,93.0,103.08,4.0,7,24.1,Cloudy,8.0,14.0,2016,katkam-scaled/katkam-20161221070000.jpg
1146,2016-12-21 10:00,21,3.1,12,87.0,103.01,5.1,10,24.1,Cloudy,8.0,12.0,2016,katkam-scaled/katkam-20161221100000.jpg
1147,2016-12-21 13:00,21,3.1,12,82.0,102.71,5.9,13,24.1,Cloudy,10.0,12.0,2016,katkam-scaled/katkam-20161221130000.jpg
1148,2016-12-21 16:00,21,1.0,12,78.0,102.42,4.5,16,24.1,Cloudy,7.0,10.0,2016,katkam-scaled/katkam-20161221160000.jpg
1149,2016-12-22 07:00,22,0.4,12,84.0,101.07,2.8,7,24.1,Cloudy,12.0,15.0,2016,katkam-scaled/katkam-20161222070000.jpg
1150,2016-12-22 10:00,22,1.6,12,84.0,100.98,4.0,10,24.1,Rain,9.0,25.0,2016,katkam-scaled/katkam-20161222100000.jpg
1151,2016-12-22 11:00,22,1.9,12,86.0,100.95,4.0,11,24.1,Rain,7.0,29.0,2016,katkam-scaled/katkam-20161222110000.jpg
1152,2016-12-22 13:00,22,2.0,12,82.0,100.86,4.8,13,24.1,Cloudy,8.0,16.0,2016,katkam-scaled/katkam-20161222130000.jpg
1153,2016-12-22 16:00,22,2.7,12,88.0,100.81,4.5,16,24.1,Cloudy,7.0,16.0,2016,katkam-scaled/katkam-20161222160000.jpg
1154,2016-12-23 06:00,23,2.7,12,93.0,100.11,3.7,6,16.1,Rain,30.0,17.0,2016,katkam-scaled/katkam-20161223060000.jpg
1155,2016-12-23 07:00,23,1.9,12,91.0,100.04,3.2,7,16.1,Rain,32.0,17.0,2016,katkam-scaled/katkam-20161223070000.jpg
1156,2016-12-23 08:00,23,1.8,12,90.0,100.02,3.3,8,16.1,Rain,30.0,20.0,2016,katkam-scaled/katkam-20161223080000.jpg
1157,2016-12-23 09:00,23,2.0,12,92.0,100.02,3.2,9,19.3,Rain,30.0,22.0,2016,katkam-scaled/katkam-20161223090000.jpg
1158,2016-12-23 10:00,23,2.2,12,91.0,100.11,3.5,10,16.1,Rain,30.0,16.0,2016,katkam-scaled/katkam-20161223100000.jpg
1159,2016-12-23 11:00,23,2.3,12,92.0,100.14,3.5,11,19.3,Rain,31.0,13.0,2016,katkam-scaled/katkam-20161223110000.jpg
1160,2016-12-23 12:00,23,2.3,12,92.0,100.15,3.5,12,19.3,Rain,31.0,11.0,2016,katkam-scaled/katkam-20161223120000.jpg
1161,2016-12-23 13:00,23,2.2,12,92.0,100.17,3.4,13,20.9,Rain,30.0,14.0,2016,katkam-scaled/katkam-20161223130000.jpg
1162,2016-12-23 14:00,23,2.0,12,92.0,100.17,3.2,14,19.3,Rain,31.0,16.0,2016,katkam-scaled/katkam-20161223140000.jpg
1163,2016-12-23 15:00,23,2.1,12,93.0,100.23,3.1,15,24.1,Rain,30.0,17.0,2016,katkam-scaled/katkam-20161223150000.jpg
1164,2016-12-23 16:00,23,2.1,12,93.0,100.31,3.1,16,24.1,Rain,4.0,8.0,2016,katkam-scaled/katkam-20161223160000.jpg
1165,2016-12-23 17:00,23,2.1,12,95.0,100.36,2.8,17,19.3,Rain,7.0,10.0,2016,katkam-scaled/katkam-20161223170000.jpg
1166,2016-12-24 07:00,24,0.8,12,97.0,101.25,1.2,7,16.1,Cloudy,9.0,6.0,2016,katkam-scaled/katkam-20161224070000.jpg
1167,2016-12-24 10:00,24,1.0,12,94.0,101.43,1.9,10,19.3,Cloudy,36.0,2.0,2016,katkam-scaled/katkam-20161224100000.jpg
1168,2016-12-24 13:00,24,0.8,12,82.0,101.43,3.6,13,32.2,Clear,26.0,12.0,2016,katkam-scaled/katkam-20161224130000.jpg
1169,2016-12-24 16:00,24,0.7,12,88.0,101.46,2.5,16,32.2,Clear,28.0,10.0,2016,katkam-scaled/katkam-20161224160000.jpg
1170,2016-12-25 10:00,25,-2.0,12,93.0,102.06,-1.0,10,32.2,Clear,10.0,13.0,2016,katkam-scaled/katkam-20161225100000.jpg
1171,2016-12-25 13:00,25,-3.7,12,70.0,102.14,1.2,13,32.2,Clear,21.0,4.0,2016,katkam-scaled/katkam-20161225130000.jpg
1172,2016-12-25 16:00,25,-3.6,12,75.0,102.12,0.3,16,48.3,Cloudy,9.0,4.0,2016,katkam-scaled/katkam-20161225160000.jpg
1173,2016-12-26 06:00,26,-1.4,12,90.0,102.36,0.1,6,9.7,Snow,8.0,15.0,2016,katkam-scaled/katkam-20161226060000.jpg
1174,2016-12-26 07:00,26,-1.2,12,92.0,102.34,-0.1,7,8.1,Snow,9.0,17.0,2016,katkam-scaled/katkam-20161226070000.jpg
1175,2016-12-26 08:00,26,-0.5,12,96.0,102.34,0.1,8,2.4,Snow,8.0,17.0,2016,katkam-scaled/katkam-20161226080000.jpg
1176,2016-12-26 09:00,26,-0.3,12,96.0,102.28,0.3,9,8.1,Snow,8.0,18.0,2016,katkam-scaled/katkam-20161226090000.jpg
1177,2016-12-26 10:00,26,-0.3,12,93.0,102.25,0.7,10,8.1,Snow,9.0,19.0,2016,katkam-scaled/katkam-20161226100000.jpg
1178,2016-12-26 11:00,26,-0.3,12,95.0,102.21,0.4,11,1.2,Snow,8.0,18.0,2016,katkam-scaled/katkam-20161226110000.jpg
1179,2016-12-26 12:00,26,0.0,12,96.0,102.09,0.6,12,2.4,Snow,7.0,21.0,2016,katkam-scaled/katkam-20161226120000.jpg
1180,2016-12-26 14:00,26,0.6,12,93.0,101.78,1.6,14,12.9,Rain,8.0,30.0,2016,katkam-scaled/katkam-20161226140000.jpg
1181,2016-12-26 15:00,26,0.8,12,93.0,101.73,1.8,15,12.9,Rain,8.0,30.0,2016,katkam-scaled/katkam-20161226150000.jpg
1182,2016-12-26 16:00,26,0.7,12,95.0,101.63,1.4,16,8.1,Rain,7.0,31.0,2016,katkam-scaled/katkam-20161226160000.jpg
1183,2016-12-26 17:00,26,0.4,12,95.0,101.55,1.1,17,8.1,Rain,8.0,27.0,2016,katkam-scaled/katkam-20161226170000.jpg
1184,2016-12-27 10:00,27,2.7,12,79.0,101.17,6.0,10,32.2,Cloudy,21.0,15.0,2016,katkam-scaled/katkam-20161227100000.jpg
1185,2016-12-27 12:00,27,0.8,12,72.0,101.24,5.4,12,24.1,Rain,16.0,7.0,2016,katkam-scaled/katkam-20161227120000.jpg
1186,2016-12-27 13:00,27,2.7,12,83.0,101.24,5.3,13,24.1,Cloudy,11.0,16.0,2016,katkam-scaled/katkam-20161227130000.jpg
1187,2016-12-27 16:00,27,2.0,12,85.0,101.46,4.3,16,32.2,Cloudy,6.0,9.0,2016,katkam-scaled/katkam-20161227160000.jpg
1188,2016-12-28 07:00,28,0.4,12,92.0,102.63,1.6,7,24.1,Cloudy,9.0,14.0,2016,katkam-scaled/katkam-20161228070000.jpg
1189,2016-12-28 09:00,28,2.1,12,86.0,102.71,4.2,9,24.1,Rain,13.0,11.0,2016,katkam-scaled/katkam-20161228090000.jpg
1190,2016-12-28 10:00,28,2.6,12,82.0,102.77,5.4,10,24.1,Cloudy,16.0,26.0,2016,katkam-scaled/katkam-20161228100000.jpg
1191,2016-12-29 10:00,29,2.5,12,90.0,101.82,4.0,10,16.1,Rain,6.0,28.0,2016,katkam-scaled/katkam-20161229100000.jpg
1192,2016-12-29 11:00,29,2.7,12,91.0,101.76,4.0,11,16.1,Rain,8.0,22.0,2016,katkam-scaled/katkam-20161229110000.jpg
1193,2016-12-29 13:00,29,3.5,12,91.0,101.68,4.8,13,19.3,Rain,8.0,13.0,2016,katkam-scaled/katkam-20161229130000.jpg
1194,2016-12-29 14:00,29,3.2,12,94.0,101.68,4.1,14,16.1,Rain,3.0,9.0,2016,katkam-scaled/katkam-20161229140000.jpg
1195,2016-12-29 15:00,29,3.3,12,94.0,101.67,4.2,15,24.1,Rain,6.0,10.0,2016,katkam-scaled/katkam-20161229150000.jpg
1196,2016-12-29 16:00,29,3.0,12,95.0,101.73,3.7,16,24.1,Cloudy,3.0,6.0,2016,katkam-scaled/katkam-20161229160000.jpg
1197,2016-12-30 07:00,30,0.4,12,98.0,102.28,0.7,7,24.1,Clear,1.0,4.0,2016,katkam-scaled/katkam-20161230070000.jpg
1198,2016-12-30 10:00,30,1.0,12,99.0,102.57,1.1,10,24.1,Cloudy,34.0,4.0,2016,katkam-scaled/katkam-20161230100000.jpg
1199,2016-12-31 10:00,31,0.6,12,99.0,101.82,0.7,10,24.1,Cloudy,9.0,9.0,2016,katkam-scaled/katkam-20161231100000.jpg
1200,2016-12-31 11:00,31,1.1,12,99.0,101.71,1.2,11,11.3,Rain,9.0,10.0,2016,katkam-scaled/katkam-20161231110000.jpg
1201,2016-12-31 12:00,31,1.4,12,97.0,101.53,1.8,12,12.9,Rain,8.0,16.0,2016,katkam-scaled/katkam-20161231120000.jpg
1202,2016-12-31 13:00,31,1.2,12,97.0,101.36,1.6,13,9.7,Rain,7.0,17.0,2016,katkam-scaled/katkam-20161231130000.jpg
1203,2016-12-31 14:00,31,0.7,12,97.0,101.2,1.1,14,4.8,Rain,7.0,12.0,2016,katkam-scaled/katkam-20161231140000.jpg
1204,2017-01-01 07:00,1,0.4,1,97.0,100.72,0.8,7,24.1,Cloudy,4.0,8.0,2017,katkam-scaled/katkam-20170101070000.jpg
1205,2017-01-01 10:00,1,-5.3,1,58.0,100.9,2.1,10,48.3,Cloudy,35.0,23.0,2017,katkam-scaled/katkam-20170101100000.jpg
1206,2017-01-01 13:00,1,-6.5,1,56.0,100.97,1.4,13,48.3,Cloudy,34.0,21.0,2017,katkam-scaled/katkam-20170101130000.jpg
1207,2017-01-01 16:00,1,-7.6,1,53.0,101.03,0.9,16,48.3,Cloudy,2.0,14.0,2017,katkam-scaled/katkam-20170101160000.jpg
1208,2017-01-02 10:00,2,-12.9,1,40.0,101.86,-0.9,10,48.3,Clear,3.0,13.0,2017,katkam-scaled/katkam-20170102100000.jpg
1209,2017-01-02 16:00,2,-12.9,1,37.0,102.08,0.2,16,48.3,Clear,7.0,15.0,2017,katkam-scaled/katkam-20170102160000.jpg
1210,2017-01-03 07:00,3,-12.6,1,60.0,102.78,-6.0,7,48.3,Clear,8.0,14.0,2017,katkam-scaled/katkam-20170103070000.jpg
1211,2017-01-03 13:00,3,-12.7,1,39.0,102.84,-0.3,13,48.3,Clear,7.0,6.0,2017,katkam-scaled/katkam-20170103130000.jpg
1212,2017-01-04 13:00,4,-2.6,1,72.0,102.65,1.9,13,48.3,Clear,29.0,17.0,2017,katkam-scaled/katkam-20170104130000.jpg
1213,2017-01-05 07:00,5,-8.2,1,79.0,102.69,-5.1,7,48.3,Clear,10.0,9.0,2017,katkam-scaled/katkam-20170105070000.jpg
1214,2017-01-05 10:00,5,-6.3,1,75.0,102.68,-2.5,10,48.3,Cloudy,9.0,13.0,2017,katkam-scaled/katkam-20170105100000.jpg
1215,2017-01-05 13:00,5,-5.5,1,65.0,102.46,0.3,13,48.3,Cloudy,10.0,11.0,2017,katkam-scaled/katkam-20170105130000.jpg
1216,2017-01-05 16:00,5,-5.6,1,67.0,102.29,-0.2,16,48.3,Cloudy,10.0,9.0,2017,katkam-scaled/katkam-20170105160000.jpg
1217,2017-01-06 13:00,6,-5.1,1,59.0,101.61,2.1,13,24.1,Cloudy,7.0,16.0,2017,katkam-scaled/katkam-20170106130000.jpg
1218,2017-01-06 16:00,6,-3.5,1,66.0,101.56,2.2,16,48.3,Cloudy,7.0,14.0,2017,katkam-scaled/katkam-20170106160000.jpg
1219,2017-01-08 07:00,8,-4.1,1,68.0,100.98,1.2,7,32.2,Cloudy,1.0,6.0,2017,katkam-scaled/katkam-20170108070000.jpg
1220,2017-01-08 17:00,8,0.8,1,96.0,99.7,1.4,17,8.1,Rain,25.0,6.0,2017,katkam-scaled/katkam-20170108170000.jpg
1221,2017-01-09 13:00,9,3.1,1,90.0,100.28,4.6,13,24.1,Rain,19.0,15.0,2017,katkam-scaled/katkam-20170109130000.jpg
1222,2017-01-10 10:00,10,-5.4,1,67.0,100.74,0.0,10,32.2,Cloudy,10.0,14.0,2017,katkam-scaled/katkam-20170110100000.jpg
1223,2017-01-11 07:00,11,-11.1,1,58.0,100.8,-4.0,7,48.3,Clear,36.0,2.0,2017,katkam-scaled/katkam-20170111070000.jpg
1224,2017-01-11 10:00,11,-9.1,1,58.0,101.06,-1.9,10,48.3,Clear,11.0,7.0,2017,katkam-scaled/katkam-20170111100000.jpg
1225,2017-01-11 13:00,11,-9.1,1,47.0,101.18,1.0,13,48.3,Clear,23.0,8.0,2017,katkam-scaled/katkam-20170111130000.jpg
1226,2017-01-11 16:00,11,-6.9,1,56.0,101.36,0.9,16,48.3,Clear,20.0,6.0,2017,katkam-scaled/katkam-20170111160000.jpg
1227,2017-01-13 07:00,13,-7.1,1,91.0,103.05,-5.9,7,48.3,Clear,8.0,8.0,2017,katkam-scaled/katkam-20170113070000.jpg
1228,2017-01-13 10:00,13,-5.3,1,86.0,103.2,-3.3,10,48.3,Cloudy,9.0,8.0,2017,katkam-scaled/katkam-20170113100000.jpg
1229,2017-01-13 13:00,13,-5.6,1,66.0,103.11,0.0,13,48.3,Cloudy,36.0,2.0,2017,katkam-scaled/katkam-20170113130000.jpg
1230,2017-01-13 16:00,13,-4.4,1,70.0,103.14,0.4,16,48.3,Cloudy,20.0,3.0,2017,katkam-scaled/katkam-20170113160000.jpg
1231,2017-01-14 13:00,14,-1.2,1,74.0,102.77,3.0,13,48.3,Cloudy,28.0,10.0,2017,katkam-scaled/katkam-20170114130000.jpg
1232,2017-01-15 07:00,15,-2.9,1,89.0,102.54,-1.3,7,32.2,Cloudy,10.0,11.0,2017,katkam-scaled/katkam-20170115070000.jpg
